Season,Date,Team1,Team2,Home_Team,Favorite,Line,Team1_Score,Team2_Score,OU,is_neutral,MoV,TeamID1,TeamID2
2018,203,ULLafayette,ULMonroe,ULMonroe,ULLafayette,-10.5,80.0,59.0,143,0,21.0,1418,1419
2018,203,NorthernKentucky,ClevelandState,ClevelandState,NorthernKentucky,-12.5,78.0,61.0,143,0,17.0,1297,1156
2018,203,Arkansas,LSU,LSU,LSU,1.5,86.0,94.0,154,0,-8.0,1116,1261
2018,203,CentralMichigan,Ohio,Ohio,Ohio,2.0,101.0,98.0,145,0,3.0,1141,1325
2018,203,KentState,BowlingGreen,BowlingGreen,BowlingGreen,1.0,62.0,70.0,154,0,-8.0,1245,1132
2018,203,IndianaState,NorthernIowa,NorthernIowa,NorthernIowa,4.5,77.0,66.0,127,0,11.0,1232,1320
2018,203,Evansville,IllinoisState,IllinoisState,IllinoisState,5.5,71.0,75.0,133,0,-4.0,1191,1229
2018,203,NCWilmington,Northeastern,Northeastern,Northeastern,10.5,100.0,107.0,151,0,-7.0,1423,1318
2018,203,Towson,JamesMadison,JamesMadison,Towson,-4.0,73.0,79.0,142.5,0,-6.0,1406,1241
2018,203,Drexel,William&Mary,William&Mary,William&Mary,8.0,91.0,79.0,161.5,0,12.0,1180,1456
2018,203,KansasState,WestVirginia,WestVirginia,WestVirginia,6.5,51.0,89.0,144,0,-38.0,1243,1452
2018,203,FloridaState,Louisville,Louisville,Louisville,3.5,80.0,76.0,156,0,4.0,1199,1257
2018,203,Virginia,Syracuse,Syracuse,Virginia,-6.5,59.0,44.0,114,0,15.0,1438,1393
2018,203,St.Josephs,LaSalle,LaSalle,LaSalle,4.5,78.0,81.0,146.5,0,-3.0,1386,1247
2018,203,WesternKentucky,TexSanAntonio,TexSanAntonio,WesternKentucky,-7.5,63.0,74.0,153,0,-11.0,1443,1427
2018,203,WesternKentucky,TexSanAntonio,TexSanAntonio,WesternKentucky,-7.5,63.0,74.0,153,0,-11.0,1443,1427
2018,203,Alabama,Florida,Florida,Florida,7.5,68.0,50.0,143.5,0,18.0,1104,1196
2018,203,LoyolaMarymount,PortlandU,PortlandU,PortlandU,2.0,66.0,68.0,144,0,-2.0,1258,1339
2018,203,GeorgeMason,Richmond,Richmond,Richmond,7.5,79.0,75.0,143.5,0,4.0,1206,1350
2018,203,MiamiOhio,NoIllinois,NoIllinois,NoIllinois,3.5,81.0,65.0,138,0,16.0,1275,1296
2018,203,Oregon,Stanford,Stanford,Oregon,-1.5,61.0,96.0,145.5,0,-35.0,1332,1390
2018,203,SouthAlabama,Troy,Troy,Troy,7.0,63.0,80.0,145,0,-17.0,1375,1407
2018,203,CoastalCarolina,UTArlington,UTArlington,UTArlington,7.0,80.0,87.0,145,0,-7.0,1157,1426
2018,203,AppalachianSt,TexasState,TexasState,TexasState,4.0,59.0,56.0,135,0,3.0,1111,1402
2018,203,MichiganState,IndianaU,IndianaU,MichiganState,-8.0,63.0,60.0,140.5,0,3.0,1277,1231
2018,203,Iowa,PennState,PennState,PennState,8.5,58.0,82.0,154,0,-24.0,1234,1336
2018,203,Mississippi,Tennessee,Tennessee,Tennessee,10.0,61.0,94.0,145.5,0,-33.0,1279,1397
2018,203,Georgia,MississippiSt,MississippiSt,MississippiSt,3.5,57.0,72.0,128.5,0,-15.0,1208,1280
2018,203,Rice,NorthTexas,NorthTexas,NorthTexas,9.5,70.0,74.0,138,0,-4.0,1349,1317
2018,203,Harvard,Cornell,Cornell,Harvard,-3.5,76.0,73.0,139,0,3.0,1217,1165
2018,203,Brown,Princeton,Princeton,Princeton,11.5,102.0,100.0,146,0,2.0,1135,1343
2018,203,Oklahoma,Texas,Texas,Texas,3.0,74.0,79.0,154,0,-5.0,1328,1400
2018,203,Georgetown,Xavier,Xavier,Xavier,14.0,91.0,96.0,155.5,0,-5.0,1207,1462
2018,203,GeorgiaState,ArkansasLR,ArkansasLR,GeorgiaState,-6.0,81.0,51.0,126.5,0,30.0,1209,1114
2018,203,St.Bonaventure,Duquesne,Duquesne,St.Bonaventure,-4.0,84.0,81.0,141.5,0,3.0,1382,1182
2018,203,MiddleTennSt,CharlotteU,CharlotteU,MiddleTennSt,-14.5,78.0,73.0,137.5,0,5.0,1292,1150
2018,203,CollCharleston,Hofstra,Hofstra,CollCharleston,-2.0,86.0,85.0,142.5,0,1.0,1158,1220
2018,203,LouisianaTech,FloridaIntl,FloridaIntl,LouisianaTech,-3.5,68.0,71.0,141.5,0,-3.0,1256,1198
2018,203,Yale,Pennsylvania,Pennsylvania,Pennsylvania,6.0,50.0,59.0,140.5,0,-9.0,1463,1335
2018,203,Dartmouth,Columbia,Columbia,Columbia,7.5,74.0,77.0,151,0,-3.0,1171,1162
2018,203,WrightState,YoungstownState,YoungstownState,WrightState,-7.0,83.0,57.0,147.5,0,26.0,1460,1464
2018,203,UAB,OldDominion,OldDominion,OldDominion,5.5,60.0,65.0,134.5,0,-5.0,1412,1330
2018,203,SouthernMiss,FlaAtlantic,FlaAtlantic,FlaAtlantic,3.0,77.0,66.0,137.5,0,11.0,1379,1194
2018,203,Delaware,Elon,Elon,Elon,9.0,76.0,89.0,139.5,0,-13.0,1174,1189
2018,203,Nevada,ColoradoState,ColoradoState,Nevada,-12.0,76.0,67.0,153.5,0,9.0,1305,1161
2018,203,OregonState,California,California,OregonState,-4.0,70.0,74.0,133,0,-4.0,1333,1143
2018,203,GeorgiaSouthern,ArkansasState,ArkansasState,GeorgiaSouthern,-4.5,89.0,91.0,146,0,-2.0,1204,1117
2018,203,IowaState,Baylor,Baylor,Baylor,9.0,67.0,81.0,141,0,-14.0,1235,1124
2018,203,Pittsburgh,NorthCarolina,NorthCarolina,NorthCarolina,23.5,65.0,96.0,142.5,0,-31.0,1338,1314
2018,203,Fordham,SaintLouis,SaintLouis,SaintLouis,10.5,50.0,73.0,124,0,-23.0,1200,1387
2018,203,Drake,Bradley,Bradley,Bradley,7.0,78.0,68.0,137,0,10.0,1179,1133
2018,203,AirForce,SanDiegoState,SanDiegoState,SanDiegoState,16.0,50.0,81.0,141,0,-31.0,1102,1361
2018,203,UNLV,BoiseState,BoiseState,BoiseState,6.5,91.0,93.0,154.5,0,-2.0,1424,1129
2018,203,Valparaiso,SoIllinois,SoIllinois,SoIllinois,6.0,59.0,65.0,141,0,-6.0,1434,1356
2018,203,Vanderbilt,Auburn,Auburn,Auburn,11.5,81.0,93.0,154,0,-12.0,1435,1120
2018,203,SaintMarysCA,SanDiego,SanDiego,SaintMarysCA,-9.5,65.0,62.0,136,0,3.0,1388,1360
2018,203,Marshall,UTEP,UTEP,Marshall,-4.0,74.0,65.0,156.5,0,9.0,1267,1431
2018,203,NewMexico,SanJoseState,SanJoseState,NewMexico,-9.5,71.0,68.0,143,0,3.0,1307,1363
2018,203,CalIrvine,CSFullerton,CSFullerton,CSFullerton,1.0,63.0,58.0,137,0,5.0,1414,1168
2018,203,Pacific,Pepperdine,Pepperdine,Pacific,-3.5,81.0,72.0,144.5,0,9.0,1334,1337
2018,203,UCDavis,LongBeachState,LongBeachState,LongBeachState,4.5,105.0,104.0,147.5,0,1.0,1413,1253
2018,203,USC,UCLA,UCLA,UCLA,1.0,79.0,82.0,156,0,-3.0,1425,1417
2018,203,CSNorthridge,CalSantaBarb,CalSantaBarb,CalSantaBarb,14.0,51.0,75.0,138,0,-24.0,1169,1364
2018,203,BYU,Gonzaga,Gonzaga,Gonzaga,12.0,60.0,68.0,146,0,-8.0,1140,1211
2018,203,Hawaii,CalPolySLO,CalPolySLO,Hawaii,-4.0,64.0,78.0,138,0,-14.0,1218,1142
2018,203,Arizona,WashingtonU,WashingtonU,Arizona,-7.0,75.0,78.0,146.5,0,-3.0,1112,1449
2018,203,SanFrancisco,SantaClara,SantaClara,SanFrancisco,-3.5,70.0,59.0,130.5,0,11.0,1362,1365
2018,203,Furman,TheCitadel,TheCitadel,Furman,-12.5,92.0,100.0,171,0,-8.0,1202,1154
2018,203,DenverU,IPFW,IPFW,IPFW,8.0,63.0,91.0,147.5,0,-28.0,1176,1236
2018,203,JacksonvilleSt,SIUEdwardsville,SIUEdwardsville,JacksonvilleSt,-9.5,67.0,75.0,139.5,0,-8.0,1240,1188
2018,203,IdahoState,SouthernUtah,SouthernUtah,SouthernUtah,2.5,80.0,84.0,148,0,-4.0,1226,1381
2018,203,OralRoberts,WesternIllinois,WesternIllinois,OralRoberts,-3.5,56.0,82.0,140.5,0,-26.0,1331,1442
2018,203,SouthDakota,NDakotaSt,NDakotaSt,SouthDakota,-1.5,76.0,72.0,145.5,0,4.0,1377,1295
2018,203,SouthDakota,NDakotaSt,NDakotaSt,SouthDakota,-1.5,76.0,72.0,145.5,0,4.0,1377,1295
2018,203,TennesseeChat,ETennesseeSt,ETennesseeSt,ETennesseeSt,15.5,61.0,81.0,135.5,0,-20.0,1151,1190
2018,203,MontanaState,No.Colorado,No.Colorado,No.Colorado,9.5,63.0,86.0,150.5,0,-23.0,1286,1294
2018,203,E.Washington,PortlandState,PortlandState,PortlandState,4.5,81.0,94.0,159,0,-13.0,1186,1340
2018,203,Belmont,MoreheadState,MoreheadState,Belmont,-11.5,83.0,73.0,142,0,10.0,1125,1287
2018,203,TennesseeTech,EasternIllinois,EasternIllinois,EasternIllinois,1.0,71.0,79.0,135,0,-8.0,1399,1183
2018,203,Wofford,Mercer,Mercer,Mercer,3.5,65.0,73.0,139.5,0,-8.0,1459,1273
2018,203,Montana,NorthDakota,NorthDakota,Montana,-10.5,72.0,67.0,153.5,0,5.0,1285,1315
2018,203,AustinPeay,SEMissouriSt,SEMissouriSt,AustinPeay,-2.0,96.0,81.0,151.5,0,15.0,1122,1369
2018,203,MurrayState,TennMartin,TennMartin,MurrayState,-10.5,66.0,53.0,142.5,0,13.0,1293,1404
2018,203,TennesseeState,EasternKentucky,EasternKentucky,TennesseeState,-1.5,73.0,60.0,135.5,0,13.0,1398,1184
2018,203,Samford,WesternCarolina,WesternCarolina,WesternCarolina,2.5,71.0,88.0,150.5,0,-17.0,1359,1441
2018,203,WeberState,NorthernArizona,NorthernArizona,WeberState,-6.5,87.0,55.0,144,0,32.0,1451,1319
2018,203,IdahoU,SacramentoState,SacramentoState,IdahoU,-5.0,81.0,58.0,137,0,23.0,1225,1170
2018,204,GeorgiaTech,BostonCollege,BostonCollege,BostonCollege,2.0,72.0,80.0,138.5,0,-8.0,1210,1130
2018,204,Illinois,OhioState,OhioState,OhioState,13.0,67.0,75.0,144.5,0,-8.0,1228,1326
2018,204,SetonHall,Villanova,Villanova,Villanova,12.5,76.0,92.0,155.5,0,-16.0,1371,1437
2018,204,IUPUI,Oakland,Oakland,Oakland,13.5,74.0,82.0,149,0,-8.0,1237,1324
2018,204,Wisconsin,Maryland,Maryland,Maryland,7.0,63.0,68.0,132,0,-5.0,1458,1268
2018,204,Tulsa,SouthFlorida,SouthFlorida,Tulsa,-7.5,63.0,54.0,136,0,9.0,1409,1378
2018,204,IllinoisChicago,DetroitU,DetroitU,IllinoisChicago,-7.5,78.0,69.0,153.5,0,9.0,1228,1178
2018,204,Temple,Tulane,Tulane,Temple,-2.0,83.0,76.0,142,0,7.0,1396,1408
2018,204,ArizonaState,WashingtonState,WashingtonState,ArizonaState,-8.0,88.0,78.0,160.5,0,10.0,1113,1450
2018,204,Iona,Marist,Marist,Iona,-9.5,98.0,64.0,154,0,34.0,1233,1265
2018,204,Canisius,St.Peter's,St.Peter's,Canisius,-1.0,73.0,58.0,130,0,15.0,1145,1389
2018,204,Niagara,Monmouth,Monmouth,Monmouth,4.0,96.0,91.0,161.5,0,5.0,1310,1284
2018,204,Rider,Quinnipiac,Quinnipiac,Rider,-5.0,74.0,59.0,155,0,15.0,1351,1346
2018,204,Colgate,Navy,Navy,Navy,3.5,69.0,64.0,138,0,5.0,1159,1298
2018,205,IndianaU,Rutgers,Rutgers,IndianaU,-2.0,65.0,43.0,129,0,22.0,1231,1353
2018,205,Syracuse,Louisville,Louisville,Louisville,7.0,78.0,73.0,131.5,0,5.0,1393,1257
2018,205,WestVirginia,Oklahoma,Oklahoma,Oklahoma,4.0,75.0,73.0,166.5,0,2.0,1452,1328
2018,205,Siena,Fairfield,Fairfield,Fairfield,9.5,65.0,78.0,134.5,0,-13.0,1373,1193
2018,205,Bucknell,Lehigh,Lehigh,Bucknell,-8.0,89.0,92.0,157,0,-3.0,1137,1250
2018,205,Hampton,NCCentral,NCCentral,NCCentral,4.5,86.0,70.0,145.5,0,16.0,1214,1300
2018,205,Hampton,NCCentral,NCCentral,NCCentral,4.5,86.0,70.0,145.5,0,16.0,1214,1300
2018,205,Southern,JacksonState,JacksonState,JacksonState,1.5,67.0,62.0,126.5,0,5.0,1380,1238
2018,206,Pennsylvania,Princeton,Princeton,Princeton,5.0,82.0,65.0,138.5,0,17.0,1335,1343
2018,206,Xavier,Butler,Butler,Butler,5.0,98.0,93.0,154.5,0,5.0,1462,1139
2018,206,St.Josephs,Davidson,Davidson,Davidson,10.5,62.0,91.0,144.5,0,-29.0,1386,1172
2018,206,CentralFlorida,Cincinnati,Cincinnati,Cincinnati,14.0,40.0,77.0,122.5,0,-37.0,1416,1153
2018,206,MiamiOhio,WesternMichigan,WesternMichigan,WesternMichigan,8.0,64.0,68.0,138.5,0,-4.0,1275,1444
2018,206,Akron,Ohio,Ohio,Ohio,6.0,75.0,99.0,142,0,-24.0,1103,1325
2018,206,Buffalo,CentralMichigan,CentralMichigan,Buffalo,-6.0,88.0,82.0,161,0,6.0,1138,1141
2018,206,Michigan,Northwestern,Northwestern,Michigan,-1.5,52.0,61.0,128,0,-9.0,1276,1321
2018,206,BowlingGreen,BallState,BallState,BallState,8.0,56.0,59.0,148,0,-3.0,1132,1123
2018,206,EasternMichigan,KentState,KentState,KentState,3.5,71.0,67.0,137,0,4.0,1185,1245
2018,206,NoIllinois,Toledo,Toledo,Toledo,13.0,77.0,82.0,152.5,0,-5.0,1296,1405
2018,206,MissouriSt,IndianaState,IndianaState,IndianaState,3.0,81.0,62.0,138.5,0,19.0,1283,1232
2018,206,Tennessee,Kentucky,Kentucky,Kentucky,2.0,61.0,59.0,143.5,0,2.0,1397,1246
2018,206,SouthCarolina,Arkansas,Arkansas,Arkansas,7.0,65.0,81.0,147,0,-16.0,1376,1116
2018,206,Alabama,MississippiSt,MississippiSt,MississippiSt,3.0,63.0,67.0,137,0,-4.0,1104,1280
2018,206,Baylor,OklahomaState,OklahomaState,OklahomaState,2.0,67.0,56.0,144.5,0,11.0,1124,1329
2018,206,BostonCollege,NotreDame,NotreDame,NotreDame,6.5,85.0,96.0,142.5,0,-11.0,1130,1323
2018,206,Georgetown,Providence,Providence,Providence,7.0,69.0,73.0,146,0,-4.0,1207,1344
2018,206,Nebraska,MinnesotaU,MinnesotaU,MinnesotaU,3.5,91.0,85.0,145,0,6.0,1304,1278
2018,206,Missouri,Mississippi,Mississippi,Mississippi,1.5,75.0,69.0,145.5,0,6.0,1281,1279
2018,206,WichitaState,MemphisU,MemphisU,WichitaState,-8.5,85.0,65.0,144.5,0,20.0,1455,1272
2018,206,MichiganState,Iowa,Iowa,MichiganState,-10.0,96.0,93.0,154,0,3.0,1277,1234
2018,206,TCU,Kansas,Kansas,Kansas,7.0,64.0,71.0,157,0,-7.0,1395,1242
2018,206,ColoradoState,AirForce,AirForce,AirForce,2.5,73.0,78.0,138,0,-5.0,1161,1102
2018,206,BoiseState,NewMexico,NewMexico,BoiseState,-1.0,73.0,71.0,152,0,2.0,1129,1307
2018,206,SanDiegoState,FresnoState,FresnoState,FresnoState,3.0,61.0,79.0,142,0,-18.0,1361,1201
2018,207,Maryland,PennState,PennState,PennState,4.5,70.0,74.0,140.5,0,-4.0,1268,1336
2018,207,LSU,Florida,Florida,Florida,9.0,64.0,73.0,147.5,0,-9.0,1261,1196
2018,207,SaintLouis,St.Bonaventure,St.Bonaventure,St.Bonaventure,6.0,56.0,79.0,136,0,-23.0,1387,1382
2018,207,SouthFlorida,Connecticut,Connecticut,Connecticut,13.0,65.0,68.0,129.5,0,-3.0,1378,1163
2018,207,Marquette,SetonHall,SetonHall,SetonHall,6.0,88.0,85.0,157,0,3.0,1266,1371
2018,207,GeorgeMason,Fordham,Fordham,Fordham,0.0,66.0,67.0,136.5,0,-1.0,1206,1200
2018,207,EastCarolina,Temple,Temple,Temple,15.0,73.0,90.0,138.5,0,-17.0,1187,1396
2018,207,Virginia,FloridaState,FloridaState,Virginia,-3.0,59.0,55.0,131.5,0,4.0,1438,1199
2018,207,LaSalle,GeoWashington,GeoWashington,LaSalle,-2.0,69.0,80.0,135.5,0,-11.0,1247,1203
2018,207,Duquesne,Dayton,Dayton,Dayton,8.0,73.0,88.0,141.5,0,-15.0,1182,1173
2018,207,WakeForest,MiamiFlorida,MiamiFlorida,MiamiFlorida,8.5,81.0,87.0,143,0,-6.0,1448,1274
2018,207,KansasState,Texas,Texas,Texas,5.0,67.0,64.0,132.5,0,3.0,1243,1400
2018,207,Valparaiso,Evansville,Evansville,Evansville,3.5,59.0,63.0,134,0,-4.0,1434,1191
2018,207,Bradley,NorthernIowa,NorthernIowa,NorthernIowa,3.5,65.0,74.0,123.5,0,-9.0,1133,1320
2018,207,Drake,LoyolaChicago,LoyolaChicago,LoyolaChicago,11.5,57.0,72.0,141.5,0,-15.0,1179,1260
2018,207,Georgia,Vanderbilt,Vanderbilt,Vanderbilt,4.0,66.0,81.0,133,0,-15.0,1208,1435
2018,207,OhioState,Purdue,Purdue,Purdue,10.0,64.0,63.0,146.5,0,1.0,1326,1345
2018,207,UtahState,Wyoming,Wyoming,Wyoming,4.5,65.0,83.0,149,0,-18.0,1429,1461
2018,207,VaCommonwealth,Richmond,Richmond,VaCommonwealth,-1.0,76.0,77.0,147.5,0,-1.0,1433,1350
2018,207,Creighton,Depaul,Depaul,Creighton,-7.0,76.0,75.0,155,0,1.0,1166,1177
2018,207,IowaState,TexasTech,TexasTech,TexasTech,13.5,58.0,76.0,141,0,-18.0,1235,1403
2018,207,TexasA&M,Auburn,Auburn,Auburn,6.5,81.0,80.0,154,0,1.0,1401,1120
2018,207,NCState,VirginiaTech,VirginiaTech,VirginiaTech,6.5,75.0,85.0,162,0,-10.0,1301,1439
2018,207,CSNorthridge,CalIrvine,CalIrvine,CalIrvine,14.0,56.0,77.0,128.5,0,-21.0,1169,1414
2018,207,UNLV,Nevada,Nevada,Nevada,8.0,86.0,78.0,165.5,0,8.0,1424,1305
2018,207,California,Colorado,Colorado,Colorado,10.0,64.0,68.0,137.5,0,-4.0,1143,1160
2018,207,CalRiverside,Hawaii,Hawaii,Hawaii,11.5,64.0,60.0,134,0,4.0,1415,1218
2018,207,Samford,Wofford,Wofford,Wofford,11.0,79.0,92.0,158.5,0,-13.0,1359,1459
2018,207,NCGreensboro,Furman,Furman,Furman,3.5,80.0,67.0,139.5,0,13.0,1422,1202
2018,208,Towson,Drexel,Drexel,Towson,-4.5,94.0,92.0,148,0,2.0,1406,1180
2018,208,Hofstra,Elon,Elon,Elon,0.0,67.0,48.0,153,0,19.0,1220,1189
2018,208,William&Mary,CollCharleston,CollCharleston,CollCharleston,7.0,77.0,82.0,150.5,0,-5.0,1456,1158
2018,208,Tulane,Tulsa,Tulsa,Tulsa,7.5,89.0,91.0,146,0,-2.0,1408,1409
2018,208,ClevelandState,IUPUI,IUPUI,IUPUI,6.0,73.0,78.0,138,0,-5.0,1156,1237
2018,208,GeorgiaTech,Louisville,Louisville,Louisville,7.5,54.0,77.0,136,0,-23.0,1210,1257
2018,208,Northeastern,Delaware,Delaware,Northeastern,-8.0,70.0,67.0,136,0,3.0,1318,1174
2018,208,Pittsburgh,Clemson,Clemson,Clemson,18.5,48.0,72.0,132.5,0,-24.0,1338,1155
2018,208,ULLafayette,GeorgiaState,GeorgiaState,ULLafayette,-1.5,92.0,106.0,140.5,0,-14.0,1418,1209
2018,208,ULMonroe,GeorgiaSouthern,GeorgiaSouthern,GeorgiaSouthern,10.0,66.0,64.0,138.5,0,2.0,1419,1204
2018,208,Rice,MiddleTennSt,MiddleTennSt,MiddleTennSt,19.5,75.0,94.0,137,0,-19.0,1349,1292
2018,208,WiscGreenBay,WrightState,WrightState,WrightState,14.0,64.0,68.0,142,0,-4.0,1453,1460
2018,208,WiscMilwaukee,NorthernKentucky,NorthernKentucky,NorthernKentucky,10.5,52.0,54.0,137.5,0,-2.0,1454,1297
2018,208,YoungstownState,IllinoisChicago,IllinoisChicago,IllinoisChicago,10.0,75.0,100.0,153.5,0,-25.0,1464,1228
2018,208,OldDominion,SouthernMiss,SouthernMiss,OldDominion,-7.5,68.0,63.0,135.5,0,5.0,1330,1379
2018,208,CharlotteU,LouisianaTech,LouisianaTech,LouisianaTech,14.0,65.0,83.0,145.5,0,-18.0,1150,1256
2018,208,Stanford,UtahU,UtahU,UtahU,5.5,60.0,75.0,144,0,-15.0,1390,1428
2018,208,Duke,NorthCarolina,NorthCarolina,NorthCarolina,1.5,78.0,82.0,168,0,-4.0,1181,1314
2018,208,NorthTexas,UAB,UAB,UAB,10.5,67.0,60.0,140,0,7.0,1317,1412
2018,208,FloridaIntl,Marshall,Marshall,Marshall,10.5,66.0,76.0,157,0,-10.0,1198,1267
2018,208,ArkansasLR,SouthAlabama,SouthAlabama,SouthAlabama,6.0,56.0,73.0,132.5,0,-17.0,1114,1375
2018,208,ArkansasState,Troy,Troy,Troy,8.5,83.0,89.0,154.5,0,-6.0,1117,1407
2018,208,FlaAtlantic,WesternKentucky,WesternKentucky,WesternKentucky,16.0,63.0,75.0,139.5,0,-12.0,1194,1443
2018,208,FlaAtlantic,WesternKentucky,WesternKentucky,WesternKentucky,16.0,63.0,75.0,139.5,0,-12.0,1194,1443
2018,208,SoIllinois,IllinoisState,IllinoisState,IllinoisState,1.0,68.0,76.0,141.5,0,-8.0,1356,1229
2018,208,Wisconsin,Illinois,Illinois,Illinois,4.5,78.0,69.0,135,0,9.0,1458,1228
2018,208,SMU,HoustonU,HoustonU,HoustonU,9.0,58.0,67.0,136.5,0,-9.0,1374,1222
2018,208,PortlandU,SanFrancisco,SanFrancisco,SanFrancisco,10.5,63.0,65.0,134,0,-2.0,1339,1362
2018,208,Gonzaga,Pacific,Pacific,Gonzaga,-13.0,71.0,61.0,146,0,10.0,1211,1334
2018,208,SaintMarysCA,LoyolaMarymount,LoyolaMarymount,SaintMarysCA,-13.0,83.0,62.0,145,0,21.0,1388,1258
2018,208,CalPolySLO,CSFullerton,CSFullerton,CSFullerton,7.5,59.0,75.0,141,0,-16.0,1142,1168
2018,208,CalSantaBarb,UCDavis,UCDavis,UCDavis,1.5,90.0,81.0,143,0,9.0,1364,1413
2018,208,UCLA,Arizona,Arizona,Arizona,9.5,82.0,74.0,158,0,8.0,1417,1112
2018,208,WashingtonU,Oregon,Oregon,Oregon,8.5,40.0,65.0,146,0,-25.0,1449,1332
2018,208,WashingtonState,OregonState,OregonState,OregonState,9.0,62.0,94.0,143,0,-32.0,1450,1333
2018,208,SanDiego,Pepperdine,Pepperdine,SanDiego,-5.5,68.0,66.0,140,0,2.0,1360,1337
2018,208,USC,ArizonaState,ArizonaState,ArizonaState,3.0,78.0,80.0,160.5,0,-2.0,1425,1113
2018,208,WesternCarolina,VMI,VMI,WesternCarolina,-1.5,72.0,60.0,137,0,12.0,1441,1440
2018,208,TheCitadel,TennesseeChat,TennesseeChat,TennesseeChat,5.0,82.0,85.0,162,0,-3.0,1154,1151
2018,208,AustinPeay,MurrayState,MurrayState,MurrayState,13.0,63.0,84.0,145.5,0,-21.0,1122,1293
2018,208,Monmouth,Iona,Iona,Iona,8.0,72.0,50.0,160,0,22.0,1284,1233
2018,208,Quinnipiac,Niagara,Niagara,Niagara,7.5,76.0,95.0,161,0,-19.0,1346,1310
2018,208,Siena,Canisius,Canisius,Canisius,13.5,65.0,89.0,137,0,-24.0,1373,1145
2018,208,Manhattan,Rider,Rider,Rider,8.5,73.0,77.0,143.5,0,-4.0,1264,1351
2018,208,Marist,St.Peter's,St.Peter's,St.Peter's,9.0,66.0,70.0,130.5,0,-4.0,1265,1389
2018,208,SEMissouriSt,MoreheadState,MoreheadState,MoreheadState,2.5,78.0,62.0,152.5,0,16.0,1369,1287
2018,208,EasternIllinois,SIUEdwardsville,SIUEdwardsville,SIUEdwardsville,2.5,78.0,74.0,136.5,0,4.0,1183,1188
2018,208,TennMartin,EasternKentucky,EasternKentucky,EasternKentucky,3.0,70.0,69.0,143,0,1.0,1404,1184
2018,208,WesternIllinois,NebraskaOmaha,NebraskaOmaha,NebraskaOmaha,6.5,68.0,71.0,148.5,0,-3.0,1442,1303
2018,208,IPFW,SouthDakota,SouthDakota,SouthDakota,9.0,69.0,86.0,155,0,-17.0,1236,1377
2018,208,IPFW,SouthDakota,SouthDakota,SouthDakota,9.0,69.0,86.0,155,0,-17.0,1236,1377
2018,208,NDakotaSt,OralRoberts,OralRoberts,NDakotaSt,-1.5,66.0,67.0,143.5,0,-1.0,1295,1331
2018,208,Belmont,TennesseeState,TennesseeState,Belmont,-9.0,56.0,64.0,136.5,0,-8.0,1125,1398
2018,208,PortlandState,Montana,Montana,Montana,8.0,60.0,80.0,163.5,0,-20.0,1340,1285
2018,208,SacramentoState,MontanaState,MontanaState,MontanaState,4.5,76.0,92.0,139.5,0,-16.0,1170,1286
2018,208,TennesseeTech,JacksonvilleSt,JacksonvilleSt,JacksonvilleSt,9.0,65.0,82.0,139,0,-17.0,1399,1240
2018,208,NorthDakota,WeberState,WeberState,WeberState,10.5,76.0,84.0,155,0,-8.0,1315,1451
2018,208,SouthDakotaState,DenverU,DenverU,SouthDakotaState,-7.0,81.0,77.0,151.5,0,4.0,1377,1176
2018,208,No.Colorado,IdahoState,IdahoState,No.Colorado,-6.5,85.0,82.0,151.5,0,3.0,1294,1226
2018,208,Vermont,AlbanyNY,AlbanyNY,Vermont,-3.0,72.0,67.0,134.5,0,5.0,1436,1107
2018,209,Pennsylvania,Dartmouth,Dartmouth,Pennsylvania,-7.0,64.0,61.0,138.5,0,3.0,1335,1171
2018,209,Princeton,Harvard,Harvard,Harvard,1.5,51.0,66.0,131.5,0,-15.0,1343,1217
2018,209,Cornell,Brown,Brown,Brown,5.0,78.0,60.0,160.5,0,18.0,1165,1135
2018,209,Columbia,Yale,Yale,Yale,4.0,84.0,88.0,150.5,0,-4.0,1162,1463
2018,209,Davidson,RhodeIsland,RhodeIsland,RhodeIsland,5.5,59.0,72.0,143,0,-13.0,1172,1348
2018,209,MinnesotaU,IndianaU,IndianaU,IndianaU,7.0,56.0,80.0,143.5,0,-24.0,1278,1231
2018,209,DetroitU,Oakland,Oakland,Oakland,13.5,78.0,87.0,165.5,0,-9.0,1178,1324
2018,209,E.Washington,IdahoU,IdahoU,IdahoU,6.5,64.0,66.0,140.5,0,-2.0,1186,1225
2018,209,Toledo,MiamiOhio,MiamiOhio,Toledo,-3.5,73.0,67.0,146,0,6.0,1405,1275
2018,209,KentState,BallState,BallState,BallState,6.5,68.0,87.0,145.5,0,-19.0,1245,1123
2018,210,Fordham,Duquesne,Duquesne,Duquesne,9.0,80.0,57.0,131,0,23.0,1200,1182
2018,210,Temple,SouthFlorida,SouthFlorida,Temple,-11.0,73.0,55.0,133.5,0,18.0,1396,1378
2018,210,OklahomaState,WestVirginia,WestVirginia,WestVirginia,12.5,88.0,85.0,149.5,0,3.0,1329,1452
2018,210,Butler,Villanova,Villanova,Villanova,9.5,75.0,86.0,157.5,0,-11.0,1139,1437
2018,210,Northwestern,Maryland,Maryland,Maryland,4.5,57.0,73.0,133.5,0,-16.0,1321,1268
2018,210,Marquette,St.Johns,St.Johns,St.Johns,3.0,78.0,86.0,151,0,-8.0,1266,1385
